,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
300,31,1,1,Occasionally incorrect,Always confident but occasionally partially confident,1,3.67,0,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.4585852974508641,0.0
301,31,1,2,Occasionally incorrect,Always confident but occasionally partially confident,1,25.42,0,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.3231876181615058,-0.1353976792893583
302,31,1,3,Occasionally incorrect,Always confident but occasionally partially confident,2,91.63,1,0.0,0.5,AVERAGE,-0.3333,0.16670000000000001,PESSIMISTIC,0.6114385928073756,0.5383673403736885,0.21517972221218268
303,31,1,4,Occasionally incorrect,Always confident but occasionally partially confident,2,96.92,1,0.25,0.25,AVERAGE,-0.25,0.08329999999999999,RANDOM,0.6114385928073756,0.7355050790991328,0.19713773872544427
304,31,1,5,Occasionally incorrect,Always confident but occasionally partially confident,2,98.28,1,0.4,0.15000000000000002,AVERAGE,-0.2,0.04999999999999999,RANDOM,0.6114385928073756,0.8678275452681672,0.13232246616903443
305,31,1,6,Occasionally incorrect,Always confident but occasionally partially confident,1,94.55,1,0.25,-0.15000000000000002,AVERAGE,-0.25,-0.04999999999999999,RANDOM,0.6114385928073756,0.9391704086043208,0.07134286333615358
306,31,1,7,Occasionally incorrect,Always confident but occasionally partially confident,2,34.96,0,0.3571,0.10709999999999997,AVERAGE,-0.2143,0.03570000000000001,RANDOM,0.6114385928073756,0.8876196874226342,-0.051550721181686576
307,31,1,8,Occasionally incorrect,Always confident but occasionally partially confident,2,96.37,1,0.4375,0.08040000000000003,AVERAGE,-0.1875,0.02679999999999999,RANDOM,0.6114385928073756,0.9488834911704231,0.06126380374778895
308,31,1,9,Occasionally incorrect,Always confident but occasionally partially confident,2,96.84,1,0.5,0.0625,HIGH,-0.1667,0.020800000000000013,RANDOM,0.6114385928073756,0.9775608604336519,0.028677369263228725
309,31,1,10,Occasionally incorrect,Always confident but occasionally partially confident,2,27.04,0,0.55,0.050000000000000044,HIGH,-0.15,0.016699999999999993,RANDOM,0.6114385928073756,0.9568992397986207,-0.020661620635031186
