,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
200,21,1,1,Occasionally correct,Always not confident,0,0.09,0,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.4585852974508641,0.0
201,21,1,2,Occasionally correct,Always not confident,0,91.19,1,0.0,-1.0,AVERAGE,-0.5,-0.5,PESSIMISTIC,0.6114385928073756,0.6702339273284179,0.21164862987755378
202,21,1,3,Occasionally correct,Always not confident,0,59.51,0,-0.3333,-0.3333,LOW,-0.6667,-0.16669999999999996,PESSIMISTIC,0.6114385928073756,0.5193143139601706,-0.15091961336824733
203,21,1,4,Occasionally correct,Always not confident,0,67.69,0,-0.5,-0.16670000000000001,LOW,-0.75,-0.08330000000000004,PESSIMISTIC,0.6114385928073756,0.37350507127206495,-0.14580924268810563
204,21,1,5,Occasionally correct,Always not confident,0,40.29,0,-0.6,-0.09999999999999998,LOW,-0.8,-0.050000000000000044,PESSIMISTIC,0.6114385928073756,0.25923512343728394,-0.114269947834781
205,21,1,6,Occasionally correct,Always not confident,0,7.24,0,-0.6667,-0.06669999999999998,LOW,-0.8333,-0.033299999999999996,PESSIMISTIC,0.6114385928073756,0.18349978792635965,-0.07573533551092429
206,21,1,7,Occasionally correct,Always not confident,0,94.0,1,-0.7143,-0.04760000000000009,LOW,-0.8571,-0.023799999999999932,PESSIMISTIC,0.6114385928073756,0.36452896869486356,0.1810291807685039
207,21,1,8,Occasionally correct,Always not confident,0,21.12,0,-0.75,-0.035699999999999954,LOW,-0.875,-0.017900000000000027,PESSIMISTIC,0.6114385928073756,0.25288960024094764,-0.11163936845391592
208,21,1,9,Occasionally correct,Always not confident,0,99.58,1,-0.7778,-0.027800000000000047,LOW,-0.8889,-0.013900000000000023,PESSIMISTIC,0.6114385928073756,0.45661203792561245,0.2037224376846648
209,21,1,10,Occasionally correct,Always not confident,0,68.13,0,-0.8,-0.022199999999999998,LOW,-0.9,-0.011099999999999999,PESSIMISTIC,0.6114385928073756,0.3216215441796273,-0.13499049374598515
