,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
290,30,1,1,Occasionally incorrect,Always not confident,0,94.73,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.7888426553309169,0.0
291,30,1,2,Occasionally incorrect,Always not confident,0,93.48,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.8980085587460824,0.10916590341516552
292,30,1,3,Occasionally incorrect,Always not confident,0,98.31,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.9538916131902438,0.05588305444416142
293,30,1,4,Occasionally incorrect,Always not confident,0,97.8,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.9798169025027206,0.02592528931247673
294,30,1,5,Occasionally incorrect,Always not confident,0,97.78,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.9912934261799321,0.011476523677211525
295,30,1,6,Occasionally incorrect,Always not confident,0,98.75,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.9962681359066804,0.004974709726748294
296,30,1,7,Occasionally incorrect,Always not confident,0,94.55,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.99840483939793,0.002136703491249614
297,30,1,8,Occasionally incorrect,Always not confident,0,92.84,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.9993189662459453,0.0009141268480152842
298,30,1,9,Occasionally incorrect,Always not confident,0,28.21,0,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.9986617787149553,-0.0006571875309899777
299,30,1,10,Occasionally incorrect,Always not confident,0,54.7,0,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.9973722413274324,-0.00128953738752291
