,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
340,35,1,1,Occasionally incorrect,Always not confident but occasionally confident,2,99.14,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.7888426553309169,0.0
341,35,1,2,Occasionally incorrect,Always not confident but occasionally confident,0,99.02,1,0.0,-1.0,AVERAGE,-0.5,-0.5,PESSIMISTIC,0.6114385928073756,0.8980085587460824,0.10916590341516552
342,35,1,3,Occasionally incorrect,Always not confident but occasionally confident,2,10.08,0,0.3333,0.3333,AVERAGE,-0.3333,0.16670000000000001,PESSIMISTIC,0.6114385928073756,0.8189836816761155,-0.07902487706996697
343,35,1,4,Occasionally incorrect,Always not confident but occasionally confident,0,27.67,0,0.0,-0.3333,AVERAGE,-0.5,-0.16670000000000001,PESSIMISTIC,0.6114385928073756,0.701279044764356,-0.11770463691175947
344,35,1,5,Occasionally incorrect,Always not confident but occasionally confident,0,91.47,1,-0.2,-0.2,AVERAGE,-0.6,-0.09999999999999998,PESSIMISTIC,0.6114385928073756,0.8473362274940424,0.14605718272968637
345,35,1,6,Occasionally incorrect,Always not confident but occasionally confident,2,90.5,1,0.0,0.2,AVERAGE,-0.5,0.09999999999999998,PESSIMISTIC,0.6114385928073756,0.928869290433887,0.08153306293984464
346,35,1,7,Occasionally incorrect,Always not confident but occasionally confident,0,97.28,1,-0.1429,-0.1429,AVERAGE,-0.5714,-0.07140000000000002,PESSIMISTIC,0.6114385928073756,0.968414945942066,0.03954565550817901
347,35,1,8,Occasionally incorrect,Always not confident but occasionally confident,0,93.3,1,-0.25,-0.1071,AVERAGE,-0.625,-0.05359999999999998,PESSIMISTIC,0.6114385928073756,0.9862873400186619,0.01787239407659591
348,35,1,9,Occasionally incorrect,Always not confident but occasionally confident,0,93.45,1,-0.3333,-0.08329999999999999,LOW,-0.6667,-0.04169999999999996,PESSIMISTIC,0.6114385928073756,0.9941059868343702,0.007818646815708319
349,35,1,10,Occasionally incorrect,Always not confident but occasionally confident,0,98.92,1,-0.4,-0.06670000000000004,LOW,-0.7,-0.033299999999999996,PESSIMISTIC,0.6114385928073756,0.9974776182455004,0.0033716314111301715
