,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
130,14,1,1,Always incorrect,Always confident but occasionally not confident,0,65.83,0,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.4585852974508641,0.0
131,14,1,2,Always incorrect,Always confident but occasionally not confident,0,20.77,0,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.3231876181615058,-0.1353976792893583
132,14,1,3,Always incorrect,Always confident but occasionally not confident,0,34.95,0,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.22457076801261655,-0.09861685014888927
133,14,1,4,Always incorrect,Always confident but occasionally not confident,2,4.84,0,-0.5,0.5,LOW,-0.75,0.25,PESSIMISTIC,0.6114385928073756,0.1625141517367327,-0.06205661627588385
134,14,1,5,Always incorrect,Always confident but occasionally not confident,2,49.36,0,-0.2,0.3,AVERAGE,-0.6,0.15000000000000002,PESSIMISTIC,0.6114385928073756,0.12698409841360814,-0.03553005332312456
135,14,1,6,Always incorrect,Always confident but occasionally not confident,2,3.2,0,0.0,0.2,AVERAGE,-0.5,0.09999999999999998,PESSIMISTIC,0.6114385928073756,0.10773365773651153,-0.01925044067709661
136,14,1,7,Always incorrect,Always confident but occasionally not confident,0,48.57,0,-0.1429,-0.1429,AVERAGE,-0.5714,-0.07140000000000002,PESSIMISTIC,0.6114385928073756,0.09761464028817113,-0.0101190174483404
137,14,1,8,Always incorrect,Always confident but occasionally not confident,0,66.38,0,-0.25,-0.1071,AVERAGE,-0.625,-0.05359999999999998,PESSIMISTIC,0.6114385928073756,0.09238013541048656,-0.005234504877684565
138,14,1,9,Always incorrect,Always confident but occasionally not confident,2,28.64,0,-0.1111,0.1389,AVERAGE,-0.5556,0.06940000000000002,PESSIMISTIC,0.6114385928073756,0.0896948010199802,-0.002685334390506361
139,14,1,10,Always incorrect,Always confident but occasionally not confident,0,62.66,0,-0.2,-0.0889,AVERAGE,-0.6,-0.044399999999999995,PESSIMISTIC,0.6114385928073756,0.08832308844429099,-0.0013717125756892157
