,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
280,29,1,1,Occasionally incorrect,Always partially confident,1,95.49,1,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.7888426553309169,0.0
281,29,1,2,Occasionally incorrect,Always partially confident,1,48.01,0,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.6606246091859115,-0.12821804614500543
282,29,1,3,Occasionally incorrect,Always partially confident,1,1.04,0,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.509008817504935,-0.1516157916809765
283,29,1,4,Occasionally incorrect,Always partially confident,1,91.06,1,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.7124068177460896,0.20339800024115462
284,29,1,5,Occasionally incorrect,Always partially confident,1,97.85,1,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.8540997865340447,0.14169296878795512
285,29,1,6,Occasionally incorrect,Always partially confident,1,11.06,0,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.7514776457085961,-0.10262214082544863
286,29,1,7,Occasionally incorrect,Always partially confident,1,94.73,1,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.8770823350046056,0.12560468929600954
287,29,1,8,Occasionally incorrect,Always partially confident,1,98.0,1,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.9437406612434706,0.06665832623886492
288,29,1,9,Occasionally incorrect,Always partially confident,1,25.5,0,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.8955885584096884,-0.04815210283378213
289,29,1,10,Occasionally incorrect,Always partially confident,1,96.18,1,-0.5,0.0,LOW,-0.5,0.0,PESSIMISTIC,0.6114385928073756,0.9527304743181152,0.057141915908426766
