,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
350,36,1,1,Occasionally incorrect,Always not confident but occasionally partially confident,0,92.04,1,-1.0,0.0,LOW,-1.0,0.0,PESSIMISTIC,0.6114385928073756,0.7888426553309169,0.0
351,36,1,2,Occasionally incorrect,Always not confident but occasionally partially confident,1,90.09,1,-0.75,0.25,LOW,-0.75,0.25,PESSIMISTIC,0.6114385928073756,0.8980085587460824,0.10916590341516552
352,36,1,3,Occasionally incorrect,Always not confident but occasionally partially confident,0,34.91,0,-0.8333,-0.08330000000000004,LOW,-0.8333,-0.08330000000000004,PESSIMISTIC,0.6114385928073756,0.8189836816761155,-0.07902487706996697
353,36,1,4,Occasionally incorrect,Always not confident but occasionally partially confident,1,28.98,0,-0.75,0.08330000000000004,LOW,-0.75,0.08330000000000004,PESSIMISTIC,0.6114385928073756,0.701279044764356,-0.11770463691175947
354,36,1,5,Occasionally incorrect,Always not confident but occasionally partially confident,0,98.41,1,-0.8,-0.050000000000000044,LOW,-0.8,-0.050000000000000044,PESSIMISTIC,0.6114385928073756,0.8473362274940424,0.14605718272968637
355,36,1,6,Occasionally incorrect,Always not confident but occasionally partially confident,1,97.84,1,-0.75,0.050000000000000044,LOW,-0.75,0.050000000000000044,PESSIMISTIC,0.6114385928073756,0.928869290433887,0.08153306293984464
356,36,1,7,Occasionally incorrect,Always not confident but occasionally partially confident,0,93.43,1,-0.7857,-0.035699999999999954,LOW,-0.7857,-0.035699999999999954,PESSIMISTIC,0.6114385928073756,0.968414945942066,0.03954565550817901
357,36,1,8,Occasionally incorrect,Always not confident but occasionally partially confident,0,91.24,1,-0.8125,-0.026800000000000046,LOW,-0.8125,-0.026800000000000046,PESSIMISTIC,0.6114385928073756,0.9862873400186619,0.01787239407659591
358,36,1,9,Occasionally incorrect,Always not confident but occasionally partially confident,0,28.42,0,-0.8333,-0.02080000000000004,LOW,-0.8333,-0.02080000000000004,PESSIMISTIC,0.6114385928073756,0.9734211455761173,-0.012866194442544665
359,36,1,10,Occasionally incorrect,Always not confident but occasionally partially confident,0,91.59,1,-0.85,-0.016699999999999937,LOW,-0.85,-0.016699999999999937,PESSIMISTIC,0.6114385928073756,0.9884932340890877,0.015072088512970483
