,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
0,1,1,1,Always correct,Always confident,2,99.2,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.7888426553309169,0.0
1,1,1,2,Always correct,Always confident,2,90.94,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.8980085587460824,0.10916590341516552
2,1,1,3,Always correct,Always confident,2,94.9,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9538916131902438,0.05588305444416142
3,1,1,4,Always correct,Always confident,2,97.36,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9798169025027206,0.02592528931247673
4,1,1,5,Always correct,Always confident,2,92.64,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9912934261799321,0.011476523677211525
5,1,1,6,Always correct,Always confident,2,91.48,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9962681359066804,0.004974709726748294
6,1,1,7,Always correct,Always confident,2,92.14,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.99840483939793,0.002136703491249614
7,1,1,8,Always correct,Always confident,2,92.02,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9993189662459453,0.0009141268480152842
8,1,1,9,Always correct,Always confident,2,93.34,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9997093883726372,0.0003904221266919361
9,1,1,10,Always correct,Always confident,2,98.28,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9998760166228767,0.0001666282502394978
