,student_id,assignment_id,question_id,correctness_trait,confidence_trait,given_confidence,acquired_grade,grade_class,awareness,awareness_change,awareness_class,outlook,outlook_change,outlook_class,initial_mastery,mastery,mastery_change
270,28,1,1,Occasionally incorrect,Always confident,2,91.34,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.7888426553309169,0.0
271,28,1,2,Occasionally incorrect,Always confident,2,96.28,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.8980085587460824,0.10916590341516552
272,28,1,3,Occasionally incorrect,Always confident,2,28.47,0,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.8189836816761155,-0.07902487706996697
273,28,1,4,Occasionally incorrect,Always confident,2,96.99,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9141880544507271,0.09520437277461169
274,28,1,5,Occasionally incorrect,Always confident,2,90.22,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9615707842183424,0.04738272976761526
275,28,1,6,Occasionally incorrect,Always confident,2,97.28,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9832513698225166,0.021680585604174185
276,28,1,7,Occasionally incorrect,Always confident,2,97.66,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9927888476776203,0.009537477855103726
277,28,1,8,Occasionally incorrect,Always confident,2,17.66,0,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9859273821101405,-0.006861465567479796
278,28,1,9,Occasionally incorrect,Always confident,2,29.28,0,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9727336885597461,-0.013193693550394459
279,28,1,10,Occasionally incorrect,Always confident,2,92.95,1,1.0,0.0,HIGH,0.0,0.0,RANDOM,0.6114385928073756,0.9881910533888207,0.015457364829074671
